indicator,ticker,2011Q1,2011Q2,2011Q3,2011Q4,2012Q1,2012Q2,2012Q3,2012Q4,2013Q1,2013Q2,2013Q3,2013Q4,2014Q1,2014Q2,2014Q3,2014Q4,2015Q1,2015Q2,2015Q3,2015Q4,2016Q1,2016Q2,2016Q3,2016Q4,2017Q1,2017Q2,2017Q3,2017Q4,2018Q1,2018Q2,2018Q3,2018Q4,2019Q1,2019Q2,2019Q3,
Total liabilities,AXP,126497000000.0,129591000000.0,130593000000.0,134543000000.0,131877000000.0,128861000000.0,133395000000.0,134254000000.0,137565000000.0,132899000000.0,130887000000.0,133879000000.0,131520000000.0,132171000000.0,133646000000.0,138430000000.0,132854000000.0,135267000000.0,132881000000.0,140511000000.0,138089000000.0,138930000000.0,132377000000.0,138392000000.0,140450000000.0,145822000000.0,147492000000.0,162932000000.0,160343000000.0,163969000000.0,167632000000.0,166312000000.0,174975000000.0,174511000000.0,171159000000.0,
Total liabilities,BA,64848000000.0,67386000000.0,68196000000.0,76471000000.0,75178000000.0,75791000000.0,76066000000.0,83029000000.0,82985000000.0,84565000000.0,85682000000.0,77788000000.0,77055000000.0,78676000000.0,78142000000.0,90533000000.0,89869000000.0,91838000000.0,92258000000.0,88073000000.0,87504000000.0,89024000000.0,86861000000.0,89180000000.0,89578000000.0,92073000000.0,89921000000.0,91978000000.0,112327000000.0,114636000000.0,115948000000.0,117020000000.0,119977000000.0,131583000000.0,136714000000.0,
Total liabilities,BAC,0.0,0.0,1989376000000.0,1898945000000.0,1948950000000.0,1924879000000.0,1927556000000.0,1973018000000.0,1937526000000.0,1892288000000.0,1894371000000.0,1869588000000.0,1917963000000.0,1933146000000.0,1884932000000.0,1861063000000.0,1893357000000.0,1897375000000.0,1897101000000.0,1888111000000.0,1922722000000.0,1919540000000.0,1925231000000.0,1920862000000.0,1979548000000.0,1983542000000.0,2011437000000.0,2014088000000.0,2062254000000.0,2027454000000.0,2076675000000.0,2089182000000.0,2110154000000.0,2124484000000.0,2157943000000.0,
Total liabilities,BIIB,0.0,0.0,0.0,2624105000.0,2807648000.0,2894083000.0,2971069000.0,3168595000.0,2825707000.0,2940041000.0,3125157000.0,3243093000.0,3093420000.0,3356699000.0,3276446000.0,3507549000.0,3552683000.0,4186594000.0,10155642000.0,10132000000.0,10347900000.0,10111000000.0,9987400000.0,10736700000.0,9716900000.0,10173800000.0,10212700000.0,11039800000.0,12036400000.0,11692000000.0,11725600000.0,12249300000.0,12615600000.0,13334700000.0,13488100000.0,
Total liabilities,BK,233186000000.0,270855000000.0,288492000000.0,291849000000.0,266169000000.0,295750000000.0,303726000000.0,322559000000.0,320252000000.0,324623000000.0,334993000000.0,336789000000.0,330255000000.0,362414000000.0,347845000000.0,347862000000.0,361760000000.0,356984000000.0,339201000000.0,355743000000.0,334411000000.0,333792000000.0,334419000000.0,294658000000.0,298398000000.0,314841000000.0,313874000000.0,330507000000.0,331869000000.0,311423000000.0,308210000000.0,322235000000.0,304907000000.0,339635000000.0,332048000000.0,
Total liabilities,BKNG,1340950000.0,1370448000.0,1425274000.0,1396376000.0,2501168000.0,2501019000.0,2639945000.0,2672767000.0,2864292000.0,4009711000.0,4049033000.0,3534731000.0,3604275000.0,3776291000.0,6451269000.0,6373869000.0,8212367000.0,8469381000.0,8087997000.0,8625106000.0,9282179000.0,10412465000.0,10231214000.0,10018831000.0,11183233000.0,11868654000.0,12912117000.0,14190665000.0,14382617000.0,14823621000.0,14418666000.0,13902000000.0,15451000000.0,16187000000.0,15495000000.0,
Total liabilities,BLK,151943000000.0,160624000000.0,149555000000.0,154848000000.0,160215000000.0,157808000000.0,167771000000.0,175048000000.0,175393000000.0,168156000000.0,186718000000.0,193413000000.0,189819000000.0,204812000000.0,195706000000.0,212442000000.0,215339000000.0,209232000000.0,194080000000.0,196758000000.0,194564000000.0,193487000000.0,197835000000.0,191079000000.0,201430000000.0,187933000000.0,190525000000.0,188392000000.0,184039000000.0,163419000000.0,142447000000.0,127199000000.0,133699000000.0,131454000000.0,131465000000.0,
Total liabilities,BMY,14853000000.0,15480000000.0,15442000000.0,17014000000.0,16071000000.0,15569000000.0,22144000000.0,22274000000.0,22299000000.0,21881000000.0,22078000000.0,23438000000.0,17951000000.0,18176000000.0,18307000000.0,18897000000.0,18033000000.0,16831000000.0,16700000000.0,17482000000.0,17506000000.0,17913000000.0,18114000000.0,17530000000.0,18521000000.0,18710000000.0,19194000000.0,21810000000.0,20290000000.0,20324000000.0,20094000000.0,20955000000.0,19616000000.0,39114000000.0,39785000000.0,
Total liabilities,BRK.B,212231000000.0,215912000000.0,221613000000.0,223686000000.0,231093000000.0,229641000000.0,235041000000.0,235864000000.0,240196000000.0,241575000000.0,246650000000.0,260446000000.0,264655000000.0,267619000000.0,277061000000.0,282840000000.0,286237000000.0,291572000000.0,294147000000.0,293630000000.0,324478000000.0,326558000000.0,331423000000.0,335426000000.0,358171000000.0,361497000000.0,369702000000.0,350141000000.0,351599000000.0,350174000000.0,357040000000.0,355294000000.0,366133000000.0,373717000000.0,386924000000.0,
Total liabilities,C,1774422000000.0,1777981000000.0,1756650000000.0,1694305000000.0,1760700000000.0,1730612000000.0,1742608000000.0,1673663000000.0,1686395000000.0,1686162000000.0,1698665000000.0,1676043000000.0,1686274000000.0,1698353000000.0,1670577000000.0,1631996000000.0,1617181000000.0,1609930000000.0,1587508000000.0,1509353000000.0,1573445000000.0,1586883000000.0,1586542000000.0,1566957000000.0,1593503000000.0,1634044000000.0,1661499000000.0,1641725000000.0,1720189000000.0,1712240000000.0,1728161000000.0,1721163000000.0,1762161000000.0,1790867000000.0,1818429000000.0,
Total liabilities,CAT,53715000000.0,60175000000.0,63554000000.0,68517000000.0,68892000000.0,72857000000.0,72605000000.0,71774000000.0,70425000000.0,69697000000.0,69095000000.0,64018000000.0,64028000000.0,66904000000.0,65592000000.0,67855000000.0,65452000000.0,65081000000.0,63001000000.0,63612000000.0,62554000000.0,62997000000.0,60687000000.0,61491000000.0,63889000000.0,64431000000.0,62863000000.0,63196000000.0,62742000000.0,64045000000.0,62319000000.0,64429000000.0,63248000000.0,64309000000.0,63000000000.0,
Total liabilities,CHTR,14523000000.0,14745000000.0,14774000000.0,15196000000.0,15193000000.0,15309000000.0,16324000000.0,15450000000.0,15510000000.0,15528000000.0,17189000000.0,17144000000.0,17170000000.0,17250000000.0,20853000000.0,24404000000.0,24333000000.0,17350000000.0,36813000000.0,39362000000.0,40743000000.0,108955000000.0,108620000000.0,108928000000.0,109724000000.0,110332000000.0,114999000000.0,107539000000.0,107383000000.0,108808000000.0,108980000000.0,109845000000.0,111523000000.0,110799000000.0,112293000000.0,
Total liabilities,CL,9512000000.0,10275000000.0,10101000000.0,10349000000.0,10964000000.0,10847000000.0,10917000000.0,11205000000.0,11761000000.0,11956000000.0,11655000000.0,11571000000.0,12802000000.0,12209000000.0,12265000000.0,12314000000.0,12696000000.0,13206000000.0,13308000000.0,12257000000.0,12818000000.0,12796000000.0,12756000000.0,12366000000.0,12761000000.0,12822000000.0,12883000000.0,12736000000.0,13393000000.0,13173000000.0,13001000000.0,12263000000.0,13435000000.0,13498000000.0,15350000000.0,
Total liabilities,CMCSA,107931000000.0,108139000000.0,110144000000.0,110544000000.0,110473000000.0,109957000000.0,113562000000.0,115615000000.0,108174000000.0,107728000000.0,106877000000.0,108119000000.0,106505000000.0,105488000000.0,105939000000.0,106628000000.0,106586000000.0,107274000000.0,107242000000.0,114305000000.0,117957000000.0,118887000000.0,124443000000.0,126557000000.0,127420000000.0,128026000000.0,129874000000.0,118343000000.0,121394000000.0,120554000000.0,129112000000.0,180071000000.0,181230000000.0,179705000000.0,178230000000.0,
Total liabilities,COF,171750000000.0,171072000000.0,170770000000.0,176353000000.0,257531000000.0,259380000000.0,262317000000.0,272419000000.0,258867000000.0,255501000000.0,248138000000.0,255304000000.0,247699000000.0,254502000000.0,256184000000.0,263801000000.0,260494000000.0,263851000000.0,266015000000.0,286764000000.0,282639000000.0,291009000000.0,296848000000.0,309519000000.0,300509000000.0,301456000000.0,311248000000.0,316963000000.0,313654000000.0,314063000000.0,312271000000.0,320870000000.0,319710000000.0,317852000000.0,320575000000.0,
Total liabilities,COP,89122000000.0,89490000000.0,88363000000.0,88006000000.0,95838000000.0,24650000000.0,67963000000.0,69157000000.0,68977000000.0,68439000000.0,68647000000.0,65967000000.0,66803000000.0,66333000000.0,63712000000.0,64628000000.0,61390000000.0,63383000000.0,61739000000.0,57722000000.0,60745000000.0,58510000000.0,58114000000.0,54798000000.0,52620000000.0,47718000000.0,44361000000.0,42755000000.0,40181000000.0,37894000000.0,38606000000.0,38041000000.0,38639000000.0,38285000000.0,35194000000.0,
Total liabilities,COST,15011000000.0,14759000000.0,14759000000.0,16095000000.0,15251000000.0,14779000000.0,14779000000.0,16658000000.0,18977000000.0,19450000000.0,19450000000.0,21098000000.0,20051000000.0,20721000000.0,20721000000.0,22254000000.0,23394000000.0,22823000000.0,22823000000.0,24603000000.0,22368000000.0,21084000000.0,21084000000.0,24559000000.0,25733000000.0,25569000000.0,25569000000.0,28300000000.0,26949000000.0,28031000000.0,28031000000.0,30647000000.0,28941000000.0,30157000000.0,30157000000.0,
Total liabilities,CSCO,38187000000.0,39869000000.0,39776000000.0,40013000000.0,39797000000.0,40473000000.0,39957000000.0,40863000000.0,40296000000.0,42071000000.0,41844000000.0,42358000000.0,46069000000.0,48480000000.0,47270000000.0,47204000000.0,47389000000.0,53783000000.0,51796000000.0,51771000000.0,56296000000.0,58066000000.0,62881000000.0,62437000000.0,60568000000.0,63681000000.0,64972000000.0,79528000000.0,67347000000.0,65580000000.0,61581000000.0,61673000000.0,60483000000.0,64222000000.0,58069000000.0,
Total liabilities,CVS,24909000000.0,27243000000.0,27764000000.0,26492000000.0,27953000000.0,27676000000.0,27880000000.0,28208000000.0,27859000000.0,27378000000.0,29271000000.0,33588000000.0,34612000000.0,34463000000.0,35472000000.0,36294000000.0,36940000000.0,37541000000.0,55188000000.0,56461000000.0,56609000000.0,57988000000.0,58207000000.0,57632000000.0,58833000000.0,58383000000.0,57990000000.0,57440000000.0,96466000000.0,97683000000.0,94888000000.0,138231000000.0,160082000000.0,157622000000.0,157499000000.0,
Total liabilities,CVX,0.0,0.0,0.0,0.0,0.0,0.0,93923000000.0,96458000000.0,97276000000.0,101207000000.0,103059000000.0,104640000000.0,107577000000.0,108464000000.0,109291000000.0,110998000000.0,113801000000.0,111786000000.0,113537000000.0,113387000000.0,113535000000.0,114315000000.0,113063000000.0,114522000000.0,112519000000.0,108396000000.0,108447000000.0,105682000000.0,106086000000.0,105731000000.0,103031000000.0,99309000000.0,101764000000.0,99483000000.0,100696000000.0,
Total liabilities,DD,44605000000.0,43408000000.0,41810000000.0,45933000000.0,45547000000.0,44618000000.0,44407000000.0,47738000000.0,47308000000.0,45942000000.0,45188000000.0,41577000000.0,41510000000.0,41021000000.0,42862000000.0,45333000000.0,44575000000.0,44883000000.0,44718000000.0,41755000000.0,42006000000.0,51290000000.0,50275000000.0,52282000000.0,52494000000.0,52658000000.0,95581000000.0,91834000000.0,91181000000.0,89105000000.0,86363000000.0,93459000000.0,97341000000.0,28837000000.0,28775000000.0,
Total liabilities,DHR,8375702000.0,15023880000.0,14121633000.0,13044664000.0,12597654000.0,12868667000.0,12699334000.0,13924500000.0,12788200000.0,12812900000.0,12416600000.0,12286900000.0,12080900000.0,11931600000.0,11795200000.0,13613600000.0,12751300000.0,12885600000.0,26595200000.0,24531900000.0,23880900000.0,26458600000.0,18105900000.0,22292500000.0,21459300000.0,21056800000.0,20475900000.0,20290400000.0,19955300000.0,20843500000.0,20046100000.0,19618100000.0,20217800000.0,21120800000.0,29028800000.0,
Total liabilities,DIS,30276000000.0,30183000000.0,32671000000.0,34454000000.0,35321000000.0,33218000000.0,32940000000.0,37272000000.0,37214000000.0,34658000000.0,33091000000.0,35870000000.0,34940000000.0,35111000000.0,35963000000.0,39242000000.0,35978000000.0,36860000000.0,39527000000.0,41923000000.0,42254000000.0,42768000000.0,44710000000.0,44399000000.0,44540000000.0,46701000000.0,50785000000.0,50651000000.0,49292000000.0,48721000000.0,45766000000.0,45548000000.0,124404000000.0,119003000000.0,105107000000.0,
Total liabilities,DUK,36252000000.0,37209000000.0,37982000000.0,39754000000.0,39018000000.0,40612000000.0,71103000000.0,72993000000.0,72713000000.0,73968000000.0,73425000000.0,73449000000.0,73083000000.0,74370000000.0,78244000000.0,79834000000.0,81091000000.0,78995000000.0,81201000000.0,81429000000.0,81817000000.0,82759000000.0,89197000000.0,91728000000.0,92929000000.0,93720000000.0,94694000000.0,96175000000.0,96749000000.0,97752000000.0,100170000000.0,101575000000.0,106106000000.0,108236000000.0,109479000000.0,
Total liabilities,EMR,12890000000.0,13260000000.0,13462000000.0,13254000000.0,13623000000.0,13807000000.0,13523000000.0,13293000000.0,13192000000.0,13397000000.0,14126000000.0,13383000000.0,13869000000.0,14295000000.0,14058000000.0,14211000000.0,14050000000.0,14715000000.0,14007000000.0,14096000000.0,14072000000.0,14181000000.0,14175000000.0,9758000000.0,9271000000.0,11436000000.0,10871000000.0,11509000000.0,11293000000.0,12074000000.0,11443000000.0,12193000000.0,12545000000.0,12562000000.0,12264000000.0,
Total liabilities,EXC,37445000000.0,37874000000.0,39800000000.0,40707000000.0,55812000000.0,-12829000000.0,-12160000000.0,57123000000.0,-11598000000.0,-11946000000.0,-12114000000.0,57192000000.0,56900000000.0,60803000000.0,61669000000.0,64206000000.0,64326000000.0,68707000000.0,69358000000.0,69591000000.0,86025000000.0,87022000000.0,88508000000.0,89067000000.0,90538000000.0,89558000000.0,90373000000.0,86843000000.0,86787000000.0,86734000000.0,88465000000.0,88902000000.0,90236000000.0,87689000000.0,90715000000.0,
Total liabilities,F,0.0,162777000000.0,156758000000.0,163277000000.0,165469000000.0,164200000000.0,165839000000.0,173095000000.0,175415000000.0,177031000000.0,180604000000.0,175643000000.0,180309000000.0,184169000000.0,182699000000.0,183722000000.0,187427000000.0,189711000000.0,191966000000.0,196283000000.0,207683000000.0,208537000000.0,203479000000.0,208781000000.0,213475000000.0,215225000000.0,218035000000.0,222918000000.0,230830000000.0,221638000000.0,222376000000.0,220608000000.0,226883000000.0,226048000000.0,222770000000.0,
Total liabilities,FDX,11322000000.0,12165000000.0,12124000000.0,12535000000.0,12183000000.0,15176000000.0,15667000000.0,15769000000.0,15718000000.0,16169000000.0,16018000000.0,16009000000.0,17502000000.0,17793000000.0,17466000000.0,17421000000.0,20096000000.0,22076000000.0,21962000000.0,23381000000.0,23492000000.0,32280000000.0,31433000000.0,31817000000.0,31597000000.0,32479000000.0,32732000000.0,33226000000.0,32957000000.0,32914000000.0,32728000000.0,33995000000.0,34570000000.0,36646000000.0,50286000000.0,
Total liabilities,GD,19227000000.0,19436000000.0,19789000000.0,21651000000.0,21455000000.0,21541000000.0,21231000000.0,22919000000.0,23027000000.0,22975000000.0,22866000000.0,20947000000.0,20692000000.0,21213000000.0,22301000000.0,23526000000.0,22865000000.0,22378000000.0,22246000000.0,21259000000.0,21120000000.0,20774000000.0,21351000000.0,21896000000.0,22628000000.0,22841000000.0,23350000000.0,23611000000.0,25445000000.0,35158000000.0,34208000000.0,33676000000.0,35232000000.0,35197000000.0,35275000000.0,
Total liabilities,GE,604302000000.0,611056000000.0,613239000000.0,600804000000.0,587852000000.0,574002000000.0,576328000000.0,562302000000.0,546976000000.0,538032000000.0,538746000000.0,525994000000.0,514233000000.0,511802000000.0,506510000000.0,518023000000.0,0.0,501423000000.0,470106000000.0,394418000000.0,371105000000.0,316470000000.0,305812000000.0,289355000000.0,277109000000.0,281325000000.0,301933000000.0,313682000000.0,302144000000.0,287700000000.0,280237000000.0,278148000000.0,279921000000.0,276293000000.0,235074000000.0,
Total liabilities,GILD,7041101000.0,6647295000.0,6523134000.0,10564278000.0,12636774000.0,12499830000.0,12360187000.0,11930099000.0,12059437000.0,11532374000.0,11584818000.0,11127718000.0,14690370000.0,15115535000.0,15278170000.0,19238000000.0,21141000000.0,22880000000.0,33223000000.0,33305000000.0,34367000000.0,34444000000.0,39741000000.0,38090000000.0,37260000000.0,37586000000.0,39817000000.0,49841000000.0,44790000000.0,43683000000.0,41444000000.0,42288000000.0,40886000000.0,40594000000.0,38542000000.0,
Total liabilities,GOOG,28040000000.0,28040000000.0,28040000000.0,28040000000.0,28040000000.0,28040000000.0,28040000000.0,28040000000.0,28040000000.0,28040000000.0,28040000000.0,28040000000.0,28040000000.0,28040000000.0,28040000000.0,28040000000.0,28040000000.0,28040000000.0,28040000000.0,27130000000.0,26178000000.0,26413000000.0,25845000000.0,28461000000.0,27807000000.0,30335000000.0,32436000000.0,44793000000.0,46110000000.0,49610000000.0,51698000000.0,55164000000.0,61877000000.0,64909000000.0,68075000000.0,
Total liabilities,GOOGL,11109000000.0,12870000000.0,14258000000.0,14429000000.0,15432000000.0,21330000000.0,21702000000.0,22083000000.0,21219000000.0,22330000000.0,22079000000.0,23611000000.0,24815000000.0,25859000000.0,26966000000.0,25327000000.0,24952000000.0,27024000000.0,28040000000.0,27130000000.0,26178000000.0,26413000000.0,25845000000.0,28461000000.0,27807000000.0,30335000000.0,32436000000.0,44793000000.0,46110000000.0,49610000000.0,51698000000.0,55164000000.0,61877000000.0,64909000000.0,68075000000.0,
Total liabilities,GS,173793000000.0,175210000000.0,175650000000.0,175432000000.0,171592000000.0,166993000000.0,167878000000.0,170857000000.0,0.0,162042000000.0,226581000000.0,226049000000.0,836566000000.0,778285000000.0,786658000000.0,773443000000.0,780331000000.0,772225000000.0,792856000000.0,774667000000.0,791199000000.0,810329000000.0,792877000000.0,773272000000.0,807152000000.0,819843000000.0,843840000000.0,834533000000.0,889956000000.0,882011000000.0,870428000000.0,841611000000.0,835076000000.0,854011000000.0,915308000000.0,
Total liabilities,HD,24599000000.0,24044000000.0,23730000000.0,22620000000.0,25325000000.0,24349000000.0,23923000000.0,23307000000.0,27802000000.0,26714000000.0,29600000000.0,27996000000.0,30483000000.0,32022000000.0,31402000000.0,30624000000.0,33306000000.0,35161000000.0,36533000000.0,36233000000.0,38241000000.0,37590000000.0,38880000000.0,38633000000.0,40982000000.0,42405000000.0,42480000000.0,43075000000.0,44963000000.0,44223000000.0,43880000000.0,45881000000.0,53658000000.0,53170000000.0,53391000000.0,
Total liabilities,HON,27212000000.0,27578000000.0,27783000000.0,29002000000.0,28627000000.0,28181000000.0,27942000000.0,28878000000.0,28358000000.0,28389000000.0,29447000000.0,27968000000.0,27850000000.0,27900000000.0,27244000000.0,27794000000.0,27815000000.0,27955000000.0,28865000000.0,31033000000.0,32168000000.0,32410000000.0,34365000000.0,34777000000.0,34456000000.0,35243000000.0,35694000000.0,42111000000.0,43353000000.0,42260000000.0,43688000000.0,39593000000.0,39793000000.0,39880000000.0,41995000000.0,
Total liabilities,IBM,90289000000.0,90347000000.0,87867000000.0,96295000000.0,94646000000.0,93360000000.0,94237000000.0,100353000000.0,98166000000.0,97397000000.0,97968000000.0,103431000000.0,105906000000.0,106937000000.0,104656000000.0,105664000000.0,99896000000.0,99045000000.0,95355000000.0,96233000000.0,103931000000.0,102323000000.0,98596000000.0,99224000000.0,99168000000.0,102076000000.0,102009000000.0,107762000000.0,107119000000.0,103102000000.0,102206000000.0,106586000000.0,114445000000.0,137007000000.0,131664000000.0,
Total liabilities,INTC,0.0,17366000000.0,24434000000.0,25208000000.0,25057000000.0,23573000000.0,25172000000.0,33148000000.0,31889000000.0,31821000000.0,35099000000.0,34102000000.0,33894000000.0,32546000000.0,34543000000.0,36091000000.0,34642000000.0,32797000000.0,41455000000.0,41980000000.0,44293000000.0,48464000000.0,49102000000.0,47101000000.0,48804000000.0,53482000000.0,56152000000.0,54230000000.0,58431000000.0,55925000000.0,56759000000.0,53400000000.0,55797000000.0,55812000000.0,59526000000.0,
Total liabilities,JNJ,0.0,0.0,0.0,56564000000.0,54828000000.0,55316000000.0,55190000000.0,56521000000.0,54681000000.0,54660000000.0,57129000000.0,58630000000.0,56748000000.0,57152000000.0,55506000000.0,61367000000.0,60712000000.0,60905000000.0,61712000000.0,62261000000.0,63584000000.0,67341000000.0,67600000000.0,70790000000.0,74577000000.0,80885000000.0,81679000000.0,97143000000.0,93370000000.0,92476000000.0,91077000000.0,93202000000.0,91072000000.0,94332000000.0,97311000000.0,
Total liabilities,JPM,0.0,2063885000000.0,2106953000000.0,2082219000000.0,2130895000000.0,2098574000000.0,2121591000000.0,2155072000000.0,2182263000000.0,2230255000000.0,2256639000000.0,2204511000000.0,2257331000000.0,2293022000000.0,2295728000000.0,2341061000000.0,2341284000000.0,2208394000000.0,2171393000000.0,2104125000000.0,2173651000000.0,2213673000000.0,2266698000000.0,2236782000000.0,2290427000000.0,2304691000000.0,2304692000000.0,2277907000000.0,2353584000000.0,2332592000000.0,2356227000000.0,2366017000000.0,2477351000000.0,2464164000000.0,2500313000000.0,
Total liabilities,KO,43779000000.0,44948000000.0,48544000000.0,48339000000.0,51079000000.0,52880000000.0,53444000000.0,53384000000.0,55970000000.0,57288000000.0,57300000000.0,56882000000.0,58635000000.0,61418000000.0,62885000000.0,61703000000.0,62179000000.0,65120000000.0,66959000000.0,64539000000.0,66349000000.0,67457000000.0,67851000000.0,64208000000.0,68325000000.0,69145000000.0,68396000000.0,70824000000.0,73672000000.0,71270000000.0,68613000000.0,66235000000.0,70612000000.0,71815000000.0,68720000000.0,
Total liabilities,LLY,17761100000.0,18502300000.0,17984300000.0,20124200000.0,17415600000.0,17504700000.0,18264100000.0,19625000000.0,17344500000.0,17989600000.0,17069500000.0,17617300000.0,16418800000.0,17034700000.0,16979500000.0,21805000000.0,20734100000.0,21366300000.0,21083300000.0,20997600000.0,19681900000.0,21838000000.0,22001100000.0,24798200000.0,23593300000.0,26845700000.0,28120100000.0,33388800000.0,29828600000.0,30804000000.0,31548500000.0,34079700000.0,35526500000.0,35885900000.0,34510600000.0,
Total liabilities,LMT,32886000000.0,32430000000.0,33244000000.0,36907000000.0,36767000000.0,36182000000.0,36879000000.0,38618000000.0,39276000000.0,38253000000.0,37630000000.0,31270000000.0,32119000000.0,32931000000.0,32359000000.0,33673000000.0,36232000000.0,36866000000.0,36804000000.0,46031000000.0,46981000000.0,47411000000.0,46416000000.0,46295000000.0,47353000000.0,47446000000.0,46848000000.0,47204000000.0,46816000000.0,44709000000.0,44552000000.0,43482000000.0,45219000000.0,44990000000.0,45382000000.0,
Total liabilities,LOW,0.0,17266000000.0,17057000000.0,17026000000.0,22005000000.0,20208000000.0,19728000000.0,18809000000.0,21479000000.0,20346000000.0,21426000000.0,20879000000.0,22747000000.0,21897000000.0,23302000000.0,21859000000.0,24945000000.0,24058000000.0,25277000000.0,23612000000.0,29965000000.0,29558000000.0,28771000000.0,27974000000.0,32082000000.0,31132000000.0,31041000000.0,29418000000.0,32492000000.0,31324000000.0,31319000000.0,30864000000.0,39983000000.0,38055000000.0,37306000000.0,
Total liabilities,MA,3311000000.0,3555000000.0,3702000000.0,4825000000.0,4760000000.0,4975000000.0,5208000000.0,5545000000.0,5066000000.0,5003000000.0,6073000000.0,6758000000.0,8235000000.0,8109000000.0,8158000000.0,8539000000.0,8332000000.0,8868000000.0,8367000000.0,10241000000.0,10426000000.0,10445000000.0,11104000000.0,13019000000.0,12959000000.0,13987000000.0,14472000000.0,15861000000.0,17241000000.0,17214000000.0,17565000000.0,19465000000.0,18352000000.0,19723000000.0,21032000000.0,
Total liabilities,MCD,17626600000.0,17880200000.0,18939300000.0,18599700000.0,18673700000.0,19297300000.0,19940400000.0,20092900000.0,18895600000.0,19282700000.0,20386400000.0,20616600000.0,20221400000.0,21625700000.0,22394900000.0,21428000000.0,20752300000.0,24387000000.0,24649700000.0,30850800000.0,29932400000.0,32506500000.0,34111000000.0,33228200000.0,34151100000.0,34785800000.0,36037200000.0,37071700000.0,38441700000.0,38559400000.0,40846300000.0,39069600000.0,53017500000.0,53008600000.0,54404200000.0,
Total liabilities,MDLZ,60888000000.0,60036000000.0,59240000000.0,58620000000.0,59682000000.0,60981000000.0,61228000000.0,43263000000.0,41424000000.0,40416000000.0,42516000000.0,40184000000.0,41311000000.0,40412000000.0,39123000000.0,39065000000.0,39660000000.0,40473000000.0,36522000000.0,34831000000.0,36205000000.0,35679000000.0,35756000000.0,36377000000.0,36418000000.0,37037000000.0,37260000000.0,36998000000.0,38051000000.0,37771000000.0,38461000000.0,37092000000.0,38334000000.0,37480000000.0,37089000000.0,
Total liabilities,MDT,14707000000.0,14751000000.0,15014000000.0,14742000000.0,15705000000.0,15997000000.0,16785000000.0,17113000000.0,16229000000.0,16453000000.0,17724000000.0,17877000000.0,18500000000.0,18306000000.0,19342000000.0,37000000.0,53455000000.0,51817000000.0,52676000000.0,51890000000.0,47719000000.0,47777000000.0,48220000000.0,48191000000.0,49522000000.0,49578000000.0,42989000000.0,45566000000.0,40673000000.0,39497000000.0,38543000000.0,38901000000.0,39603000000.0,40905000000.0,40475000000.0,
Total liabilities,MET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,761716000000.0,823743000000.0,825145000000.0,841529000000.0,837822000000.0,830284000000.0,846020000000.0,829032000000.0,811957000000.0,809984000000.0,841653000000.0,863388000000.0,874618000000.0,831455000000.0,846758000000.0,855744000000.0,663801000000.0,661216000000.0,656274000000.0,652700000000.0,646826000000.0,634797000000.0,654679000000.0,668356000000.0,674444000000.0,
Total liabilities,MMM,14635000000.0,14952000000.0,15147000000.0,16196000000.0,15833000000.0,16933000000.0,16835000000.0,16301000000.0,15947000000.0,16254000000.0,15808000000.0,16048000000.0,16099000000.0,16616000000.0,16603000000.0,18160000000.0,16726000000.0,18295000000.0,21072000000.0,21010000000.0,21249000000.0,21341000000.0,22049000000.0,22608000000.0,22303000000.0,22366000000.0,23091000000.0,26424000000.0,27598000000.0,26413000000.0,27027000000.0,26704000000.0,29437000000.0,28886000000.0,31848000000.0,
Total liabilities,MO,33131000000.0,32199000000.0,32782000000.0,33282000000.0,34114000000.0,30274000000.0,31172000000.0,32161000000.0,32437000000.0,30875000000.0,31969000000.0,30740000000.0,31291000000.0,28887000000.0,29788000000.0,31461000000.0,31679000000.0,29090000000.0,29112000000.0,29655000000.0,31318000000.0,28184000000.0,29990000000.0,33162000000.0,33915000000.0,31308000000.0,31994000000.0,27825000000.0,28505000000.0,27381000000.0,28459000000.0,40851000000.0,45154000000.0,43037000000.0,42368000000.0,
Total liabilities,MRK,0.0,0.0,0.0,0.0,0.0,0.0,50554000000.0,53112000000.0,53171000000.0,56771000000.0,56413000000.0,55880000000.0,55896000000.0,49344000000.0,56448000000.0,49688000000.0,60428000000.0,55944000000.0,55553000000.0,57103000000.0,54949000000.0,53118000000.0,54591000000.0,55289000000.0,56724000000.0,53341000000.0,53428000000.0,53536000000.0,52373000000.0,52511000000.0,52708000000.0,55936000000.0,54815000000.0,56330000000.0,56493000000.0,
Total liabilities,MS,777999000000.0,771040000000.0,733111000000.0,687849000000.0,718706000000.0,685676000000.0,703186000000.0,718851000000.0,738679000000.0,739510000000.0,767095000000.0,766781000000.0,764310000000.0,755813000000.0,741593000000.0,730610000000.0,754937000000.0,750717000000.0,758826000000.0,712283000000.0,731487000000.0,751757000000.0,736742000000.0,738899000000.0,754467000000.0,762190000000.0,774715000000.0,774342000000.0,780461000000.0,796766000000.0,786814000000.0,773285000000.0,795240000000.0,810235000000.0,820222000000.0,
