date,Cash and cash equivalents,Short-term investments,Cash and short-term investments,Receivables,Inventories,Total current assets,"Property, Plant & Equipment Net",Goodwill and Intangible Assets,Long-term investments,Tax assets,Total non-current assets,Total assets,Payables,Short-term debt,Total current liabilities,Long-term debt,Total debt,Deferred revenue,Tax Liabilities,Deposit Liabilities,Total non-current liabilities,Total liabilities,Other comprehensive income,Retained earnings (deficit),Total shareholders equity,Investments,Net Debt,Other Assets,Other Liabilities
2014-09-30,4172000000.0,863000000.0,5035000000.0,1443000000.0,10341000000.0,29411000000.0,9182000000.0,43853000000.0,0.0,1223000000.0,62363000000.0,91774000000.0,7046000000.0,1794000000.0,23908000000.0,17857000000.0,19651000000.0,0.0,0.0,0.0,31292000000.0,57725000000.0,0.0,43668000000.0,34049000000.0,863000000.0,15479000000.0,0.0,2525000000.0
2014-06-30,4041000000.0,921000000.0,4962000000.0,1443000000.0,9896000000.0,29641000000.0,9026000000.0,44093000000.0,0.0,1273000000.0,62501000000.0,92142000000.0,7297000000.0,1828000000.0,24330000000.0,17837000000.0,19665000000.0,0.0,0.0,0.0,31262000000.0,58357000000.0,0.0,42343000000.0,33785000000.0,921000000.0,15624000000.0,0.0,2765000000.0
2014-03-31,3611000000.0,866000000.0,4477000000.0,1314000000.0,10992000000.0,29820000000.0,8895000000.0,43744000000.0,0.0,1237000000.0,61409000000.0,91229000000.0,6949000000.0,116000000.0,22931000000.0,19739000000.0,19855000000.0,0.0,0.0,0.0,33068000000.0,58912000000.0,0.0,41205000000.0,32317000000.0,866000000.0,16244000000.0,0.0,2913000000.0
2013-12-31,3631000000.0,988000000.0,4619000000.0,1297000000.0,10330000000.0,29442000000.0,8866000000.0,43689000000.0,0.0,1236000000.0,61152000000.0,90594000000.0,6965000000.0,112000000.0,22800000000.0,19741000000.0,19853000000.0,6444000000.0,540000000.0,0.0,32984000000.0,58728000000.0,0.0,40539000000.0,31866000000.0,988000000.0,16222000000.0,0.0,2944000000.0
2013-09-30,3739000000.0,882000000.0,4621000000.0,1260000000.0,10765000000.0,29351000000.0,8549000000.0,43595000000.0,0.0,1583000000.0,60975000000.0,90326000000.0,6628000000.0,1100000000.0,23519000000.0,19785000000.0,20885000000.0,0.0,0.0,0.0,31524000000.0,61749000000.0,0.0,39599000000.0,28577000000.0,882000000.0,17146000000.0,0.0,6706000000.0
2013-06-30,4082000000.0,827000000.0,4909000000.0,1211000000.0,10232000000.0,28790000000.0,8399000000.0,43136000000.0,0.0,1596000000.0,59954000000.0,88744000000.0,6645000000.0,1085000000.0,23164000000.0,20375000000.0,21460000000.0,0.0,0.0,0.0,31395000000.0,61757000000.0,0.0,38629000000.0,26987000000.0,827000000.0,17378000000.0,0.0,7198000000.0
2013-03-31,3903000000.0,864000000.0,4767000000.0,1162000000.0,10161000000.0,29161000000.0,8428000000.0,42641000000.0,0.0,1552000000.0,59352000000.0,88513000000.0,6192000000.0,1081000000.0,22559000000.0,21572000000.0,22653000000.0,0.0,0.0,0.0,32432000000.0,62319000000.0,0.0,37551000000.0,26194000000.0,864000000.0,18750000000.0,0.0,7328000000.0
2012-12-31,4038000000.0,781000000.0,4819000000.0,1177000000.0,9537000000.0,29610000000.0,8518000000.0,42990000000.0,0.0,1599000000.0,59799000000.0,89409000000.0,6431000000.0,1121000000.0,23786000000.0,21597000000.0,22718000000.0,5936000000.0,1143000000.0,0.0,32407000000.0,63495000000.0,0.0,36776000000.0,25914000000.0,781000000.0,18680000000.0,0.0,7302000000.0
2012-09-30,5464000000.0,778000000.0,6242000000.0,1036000000.0,10467000000.0,31685000000.0,8239000000.0,42776000000.0,0.0,1541000000.0,60261000000.0,91946000000.0,6156000000.0,67000000.0,26452000000.0,23409000000.0,23476000000.0,0.0,0.0,0.0,34012000000.0,66991000000.0,0.0,35219000000.0,24955000000.0,778000000.0,18012000000.0,0.0,6527000000.0
2012-06-30,5127000000.0,839000000.0,5966000000.0,0.0,8502000000.0,39142000000.0,5717000000.0,21009000000.0,0.0,2443000000.0,35511000000.0,74653000000.0,5752000000.0,61000000.0,19793000000.0,20450000000.0,20511000000.0,0.0,0.0,0.0,27487000000.0,52049000000.0,0.0,34285000000.0,22604000000.0,839000000.0,15384000000.0,0.0,4769000000.0
2012-03-31,5388000000.0,897000000.0,6285000000.0,0.0,8366000000.0,27847000000.0,5835000000.0,19938000000.0,0.0,2357000000.0,33877000000.0,61724000000.0,5281000000.0,79000000.0,18330000000.0,9491000000.0,9570000000.0,0.0,0.0,0.0,16120000000.0,39232000000.0,0.0,33389000000.0,22492000000.0,897000000.0,4182000000.0,0.0,4782000000.0
2011-12-31,5034000000.0,926000000.0,5960000000.0,1060000000.0,7797000000.0,25758000000.0,6201000000.0,21861000000.0,0.0,2387000000.0,35694000000.0,61452000000.0,5570000000.0,129000000.0,18616000000.0,9501000000.0,9630000000.0,5028000000.0,547000000.0,0.0,16313000000.0,39572000000.0,0.0,33487000000.0,21880000000.0,926000000.0,4596000000.0,0.0,4643000000.0
